iso3,country_name,country_number,country,who_g_whoregion,who_year,who_mort_h_num,who_mort_h_num_se,who_mort_h_num_15plus_f,who_mort_h_num_15plus_f_lo,who_mort_h_num_15plus_f_hi,who_mort_h_num_15plus_m,who_mort_h_num_15plus_m_lo,who_mort_h_num_15plus_m_hi,who_mort_h_num_014,who_mort_h_num_014_lo,who_mort_h_num_014_hi,who_e_pop_014,who_e_pop_f15plus,who_e_pop_m15plus,who_e_pop_num,who_mort_h,who_mort_h_se,who_mort_h_014,who_mort_h_014_se,who_mort_h_15plus_f,who_mort_h_15plus_f_se,who_mort_h_15plus_m,who_mort_h_15plus_m_se,who_mort_nh_num,who_mort_nh_num_se,who_mort_nh_num_15plus_f,who_mort_nh_num_15plus_f_lo,who_mort_nh_num_15plus_f_hi,who_mort_nh_num_15plus_m,who_mort_nh_num_15plus_m_lo,who_mort_nh_num_15plus_m_hi,who_mort_nh_num_014,who_mort_nh_num_014_lo,who_mort_nh_num_014_hi,who_e_pop_014_2,who_e_pop_m,who_e_pop_w,who_mort_nh,who_mort_nh_se,who_mort_nh_014,who_mort_nh_014_se,who_mort_nh_15plus_f,who_mort_nh_15plus_f_se,who_mort_nh_15plus_m,who_mort_nh_15plus_m_se,ihme_location_name,ihme_deaths_male_allages_tuberculosis_number_2015,ihme_deaths_male_allages_tuberculosis_rate_2015,ihme_deaths_male_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_5_14years_tuberculosis_number_2015,ihme_deaths_male_5_14years_tuberculosis_rate_2015,ihme_deaths_male_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_15_49years_tuberculosis_number_2015,ihme_deaths_male_15_49years_tuberculosis_rate_2015,ihme_deaths_male_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_50_69years_tuberculosis_number_2015,ihme_deaths_male_50_69years_tuberculosis_rate_2015,ihme_deaths_male_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_70_plus_years_tuberculosis_number_2015,ihme_deaths_male_70_plus_years_tuberculosis_rate_2015,ihme_deaths_male_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_male_under5_tuberculosis_number_2015,ihme_deaths_male_under5_tuberculosis_rate_2015,ihme_deaths_male_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_male_under5_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_allages_tuberculosis_number_2015,ihme_deaths_female_allages_tuberculosis_rate_2015,ihme_deaths_female_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_5_14years_tuberculosis_number_2015,ihme_deaths_female_5_14years_tuberculosis_rate_2015,ihme_deaths_female_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_15_49years_tuberculosis_number_2015,ihme_deaths_female_15_49years_tuberculosis_rate_2015,ihme_deaths_female_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_50_69years_tuberculosis_number_2015,ihme_deaths_female_50_69years_tuberculosis_rate_2015,ihme_deaths_female_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_70_plus_years_tuberculosis_number_2015,ihme_deaths_female_70_plus_years_tuberculosis_rate_2015,ihme_deaths_female_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_female_under5_tuberculosis_number_2015,ihme_deaths_female_under5_tuberculosis_rate_2015,ihme_deaths_female_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_female_under5_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_allages_tuberculosis_number_2015,ihme_deaths_both_allages_tuberculosis_rate_2015,ihme_deaths_both_allages_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_allages_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_5_14years_tuberculosis_number_2015,ihme_deaths_both_5_14years_tuberculosis_rate_2015,ihme_deaths_both_5_14years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_5_14years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_15_49years_tuberculosis_number_2015,ihme_deaths_both_15_49years_tuberculosis_rate_2015,ihme_deaths_both_15_49years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_15_49years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_50_69years_tuberculosis_number_2015,ihme_deaths_both_50_69years_tuberculosis_rate_2015,ihme_deaths_both_50_69years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_50_69years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_70_plus_years_tuberculosis_number_2015,ihme_deaths_both_70_plus_years_tuberculosis_rate_2015,ihme_deaths_both_70_plus_years_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_70_plus_years_hiv_aids_tuberculosis_rate_2015,ihme_deaths_both_under5_tuberculosis_number_2015,ihme_deaths_both_under5_tuberculosis_rate_2015,ihme_deaths_both_under5_hiv_aids_tuberculosis_number_2015,ihme_deaths_both_under5_hiv_aids_tuberculosis_rate_2015,both_15_49years,both_50_69years,both_5_14years,both_70_plus_years,both_allages,both_under5,female_15_49years,female_50_69years,female_5_14years,female_70_plus_years,female_allages,female_under5,male_15_49years,male_50_69years,male_5_14years,male_70_plus_years,male_allages,male_under5
AUT,Austria,75,Austria,EUR,2015,2.11592704259431,2.62170977334439,0.317147886930437,0,2.69705723512593,1.79877915566387,0,3.98932227417736,0,0,0,1213984,3755030,3575572,8544586,0.0247633652770808,0.030682700991533,0,0,0.0084459481530224,0.0323363452053658,0.0503074516654643,0.0312572097571493,77.8142181061479,0.505160570810165,16.6273209098722,10.4747467744722,22.7798950452721,59.2119634589143,47.5939031586362,70.8300237591924,1.9749337373614,1.59087957232072,2.35898790240207,1216151,3555213,3745552,0.910684474427993,0.00591205437934811,0.162392148455364,0.0161122757940184,0.443921774677596,0.0838078989806723,1.66549693250206,0.166729301053303,Austria,34.210730006985,0.8087639799,1.6570256131,0.03917316747,0.03582598028599,0.008777022487,0.0081232037,0.001990107279,3.3097891455112,0.1606433216,1.0474113433,0.05083696806,11.183872385966,1.05397985,0.5414763441,0.05102929777,19.660999430844,3.970350372,0.0498833971,0.01007347379,0.02024306437846,0.009865804174,0.0101313249,0.004937674802,19.689212248556,0.4434566563,0.4406675579,0.009925077649,0.03451342728969,0.00886292284,0.0039355548,0.001010636197,1.2744339101346,0.06260199825,0.3037444665,0.01492035722,3.7337535566329,0.3358916956,0.1153458085,0.01037660837,14.627194375195,2.064380897,0.0096415319,0.001360739077,0.01931697930437,0.009926034039,0.0080001962,0.004110902552,53.899942255541,0.6216874681,2.097693171,0.02419500902,0.07033940757568,0.008818962272,0.0120587585,0.001511894077,4.5842230556458,0.1119166086,1.3511558098,0.03298634965,14.917625942599,0.6865928754,0.6568221526,0.03023064323,34.288193806038,2.848455733,0.059524929,0.00494497101,0.03956004368283,0.009895122588,0.0181315211,0.004535223042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZE,Azerbaijan,34,Azerbaijan,EUR,2015,20.0132339840537,13.1130883668033,5.93105683055957,0,17.2643271865478,13.5316157672458,4.06997901391763,22.9932525205739,0.550561386248378,0,1.25870309210153,2137928,3905799,3710241,9753968,0.205180435121929,0.134438500995731,0.0257521013920197,0.0168997004452842,0.151852587154627,0.148043480831234,0.364709887234974,0.130109221758736,38.4241330429944,1.52085095071301,14.2602321957643,11.1848662662001,17.3355981253286,21.9644734058598,17.5336939672205,26.3952528444991,2.19942744137024,1.74039889870142,2.65845598403907,2122060,3654186,3853533,0.39393335146265,0.0155921256940048,0.103645864931729,0.0110365653931627,0.370056054943979,0.0407175506159593,0.601077049878133,0.0618633467045139,Azerbaijan,578.59750925806,11.898989032,9.54985201164,0.1963948762,2.2333607709266,0.348961521,0.01022489744,0.001597635269,349.47155611759,13.122434029,6.367483558,0.2390949476,190.09615514539,21.651758288,2.862972583,0.3260896619,33.757245407247,19.961826911,0.2877835912,0.1701763949,3.0391918169092,0.5932054137,0.021387382,0.004174501456,113.28520903255,2.302675057,1.965995316996,0.03996151179,1.9384802539279,0.3415806077,0.009041496796,0.001593206811,57.919259870202,2.156580376,1.4249767833,0.05305794843,36.608363161705,3.763961286,0.4733975229,0.0486733029,15.504282883401,6.264407421,0.0399361292,0.01613593952,1.3148228633183,0.2945259439,0.0186433848,0.004176197876,691.88271829062,7.072802691,11.515847328636,0.1177212766,4.1718410248545,0.34549264,0.019266394236,0.001595553911,407.39081598779,7.616404764,7.7924603413,0.1456845098,226.7045183071,12.250503642,3.3363701059,0.1802884867,49.261528290649,11.824459943,0.3277197204,0.07866399869,4.3540146802276,0.4541327144,0.0400307668,0.004175291579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BDI,Burundi,175,Burundi,AFR,2015,659.236632034827,197.819316027243,227.70924565282,44.4831314704031,410.935359835237,351.020484063895,203.138942273581,498.902025854209,80.5069023181113,31.092296604128,129.921508032095,5008304,3150873,3019744,11178921,5.89714009102334,1.76957432678201,1.60746836290511,0.503403882909268,7.22686206815763,2.96688287079675,11.6241801975232,2.49854842726893,2675.21953455462,615.036257910985,687.406475007508,47.8851979587396,1326.92775205628,1599.08446804709,1017.3400965403,2180.82883955388,388.728591500028,199.60676704583,577.850415954225,4828879,2930735,3057246,23.9309279898715,5.50174974768124,8.05007935589249,1.99823809697186,22.4844999390794,10.6725584346568,54.5625745093667,10.127437411079,Burundi,2893.0123122074,52.005361067,747.0067295595,13.428340026,49.180210981458,3.352064232,80.45161181,5.483485074,1444.5325729076,57.388900314,488.152836859,19.393509137,877.64714308512,204.483000562,119.62990823,27.872569626,328.99161095533,447.930628434,6.9115592415,9.410267376,192.66077427788,17.905174172,51.860813419,4.819750757,1800.5040658527,31.676256913,552.5209104421,9.720496746,56.816325729925,3.840900172,79.3599795,5.364897515,713.34337786391,27.188897366,379.24605096,14.45486414,556.31618658868,127.251353115,41.2971409243,9.446277545,286.70141714421,318.426219746,1.7757174908,1.972208702,187.32675852595,17.773563741,50.842021567,4.82389114,4693.5163780601,41.731298552,1299.5276400016,11.554445518,105.99653671138,3.597484465,159.81159131,5.423948096,2157.8759507715,41.975890053,867.398887819,16.872999549,1433.9633296738,165.511667728,160.9270491543,18.574607384,615.69302809954,376.607524231,8.6872767323,5.31383921,379.98753280383,17.840049986,102.702834986,4.821799666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEL,Belgium,76,Belgium,EUR,2015,11.1164381693768,13.7736704622419,2.86963088749355,0,14.6401883412462,8.24680728188324,0,18.2897251363915,0,0,0,1914585,4805066,4579541,11299192,0.0983825938118123,0.121899605407554,0,0,0.0597209463406652,0.124980311529462,0.180079341617058,0.111887581765761,53.6193987250639,0.763557550506562,15.1156691707853,11.1196503660153,19.1116879755554,34.9743803810263,28.0765356802807,41.8722250817719,3.52934917325229,2.8375488668827,4.22114947962188,1895945,4546943,4783434,0.474541885163682,0.00675762966508191,0.186152508287545,0.0186168810706199,0.316000370670638,0.0426217881228112,0.76918449122908,0.0773994422359938,Belgium,49.664546252463,0.8937609891,5.690944322,0.1024139806,0.06007062163304,0.009763159881,0.0521391993,0.00847408117,3.8840822604232,0.1491436819,2.9577087576,0.1135721504,13.241056117658,0.9528845112,2.448695692,0.1762188958,32.446365850955,5.249465175,0.160560174,0.0259768683,0.03297140179415,0.01000330911,0.0718404991,0.02179594105,31.025708673978,0.5371637599,2.7416477722,0.04746753177,0.06269770530402,0.01059967047,0.0560825017,0.00948130463,2.1175327330318,0.08255382227,1.7314658145,0.06750267403,4.7837369745496,0.3383697276,0.7194753137,0.05089089541,24.000003619577,2.692382623,0.141984492,0.01592818819,0.06173764151583,0.01965326391,0.0926396503,0.02949046234,80.690254926441,0.7120162536,8.4325920942,0.07440976333,0.12276832693706,0.01017317501,0.108221701,0.008967771947,6.001614993455,0.1161013756,4.6891745721,0.09071218301,18.024793092208,0.6429764198,3.1681710057,0.1130143005,56.446369470532,3.739426029,0.302544666,0.02004280191,0.09470904330998,0.01471233162,0.1644801494,0.02555074445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEN,Benin,200,Benin,AFR,2015,291.497059124535,112.873441752385,136.776852010615,43.0748923745879,230.478811646642,114.270667020923,53.1789648213674,175.362369220478,40.4495400929975,9.05762862701418,71.8414515589808,4586762,3183707,3109360,10879829,2.67924302049725,1.03745602759368,0.881875713041084,0.349191339523002,4.29615074536114,1.50161815340668,3.67505425621102,1.00243252039326,1037.32304113168,234.577296071486,265.461864598525,21.1377359508892,509.785993246161,625.165209952689,401.597507319946,848.732912585433,146.695966580469,76.3076509811081,217.08428217983,4501150,3010934,3086398,9.53436897888454,2.1560752110303,3.25907749309552,0.797864230897738,8.60102503301665,4.03885589860301,20.7631655145111,3.78836448771248,Benin,1695.7007343239,31.133752782,207.2515747452,3.805222877,19.534392213678,1.34484826,21.96708642,1.512327526,716.02314046554,27.463099104,139.17920982,5.338224582,625.84046259334,145.859073382,24.149533462,5.628317376,284.66511400898,389.583967626,1.3415456642,1.83599841,49.637625042366,5.611257075,20.614199379,2.330320422,980.47179673043,17.93151896,224.3768843092,4.103553511,24.070411693485,1.68738261,21.059850158,1.476336365,360.76485186356,13.81309412,164.781124971,6.309198943,327.68425197599,70.374232018,17.5362506139,3.766126247,234.14457835545,220.234552398,1.0081120813,0.9482223504,33.807702841949,3.941821706,19.991546485,2.33092178,2676.1725310543,24.519715225,431.6284590544,3.954680142,43.604803907162,1.514566338,43.026936578,1.4944947,1076.7879923291,20.632157975,303.960334791,5.824134132,953.52471456932,106.574443635,41.6857840759,4.659175465,518.80969236443,289.215752855,2.3496577455,1.309840718,83.445327884314,4.789446393,40.605745864,2.330616371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BFA,Burkina Faso,201,Burkina Faso,AFR,2015,272.707305756406,90.8058475453975,97.8614506069636,15.3719295420833,180.350971671844,141.63462185923,76.8489248279421,206.420318890518,33.2112332902128,10.8044160203376,55.6180505600879,8251082,5037180,4817308,18105570,1.50620668532615,0.501535425536989,0.40250761403429,0.138554673168223,1.94278248160605,0.835516903093093,2.94011970709014,0.686149340187083,1628.79823356962,368.948950800549,418.246125981793,33.2226935040154,803.269558459571,969.177700023329,618.69171267585,1319.66368737081,241.374407564501,125.394727110431,357.35408801857,8054765,4653268,4881165,8.99611685006119,2.03776490218507,2.99666604257853,0.73465077748994,8.56857176476913,4.02445987329616,20.8278934293776,3.84287733480501,Burkina Faso,3079.1107148663,34.256180516,541.2387189563,6.021469744,60.053545621268,2.329583731,73.15718726,2.837897227,1469.6030258855,35.158084938,351.99083188,8.420861559,903.93950054879,166.065222584,75.32728942,13.838584709,416.86487555843,448.270700872,4.0778196503,4.385035209,228.64976725237,14.350628771,36.685590746,2.30247897,2647.6956992127,29.078155058,470.4414577432,5.166594201,75.194768836066,2.972943184,70.30006437,2.779423266,1002.4414174425,23.988859903,330.702004247,7.913843001,844.99108913083,119.412108324,32.7042234581,4.621682092,530.17756098462,351.6349243,1.1496924251,0.7625219041,194.89086281872,12.663791131,35.585473243,2.312304241,5726.8064140791,31.650433084,1011.6801766995,5.591268928,135.24831445733,2.648204645,143.45725163,2.808938189,2472.044443328,29.574279324,682.692836127,8.167389024,1748.9305896796,139.696069527,108.0315128781,8.6290318,947.04243654306,388.499954715,5.2275120754,2.144453174,423.54063007109,13.521843357,72.271063989,2.307306386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,161,Bangladesh,SEA,2015,232.565728355764,25.0157145808317,67.0196060612912,36.5044971924273,97.5347149301551,159.314404729425,123.687638089506,194.941171369344,6.23171756504806,4.45564858414475,8.00778654595137,47408346,56511621,57075675,160995642,0.144454673099638,0.0155381315109335,0.0131447689928859,0.00191142355922589,0.118594379130075,0.0275499672825863,0.279128376019075,0.0318470552561328,72821.7329481084,16556.7752632402,18757.5314280288,1701.71923222981,35813.3436238278,45280.2444270703,29511.2161773699,61049.2726767707,8783.95709300928,4550.12212430564,13017.7920617129,47685728,55980472,55411312,45.230890029881,10.2837113436275,18.4205158679957,4.52999181522565,33.8514479282296,15.7042753253282,80.8857853629214,14.371837694362,Bangladesh,19808.664542241,24.376316287,80.0351515995,0.09849034086,50.049269776346,0.3056908326,1.0707845248,0.006540135189,5156.1450011933,11.449585872,60.3983201811,0.1341187499,6921.3248735776,73.340750532,13.9378527494,0.147690298,7619.3104816747,292.488257401,2.4684481936,0.09475819525,61.834916019411,0.7913616173,2.1597459506,0.02764037106,3261.3222168055,4.09217464,41.0522421429,0.05151068763,33.169475710277,0.2112101583,1.0257178497,0.006531367092,1144.481041602,2.543163282,31.850853072,0.07077611031,771.31014199,8.605961921,5.4628610364,0.06095236245,1290.3067399367,50.662906142,0.6449253455,0.02532250107,22.054817566582,0.2948332394,2.0678848393,0.02764390103,23069.986759047,14.332881256,121.0873937424,0.07522896226,83.218745486623,0.2594342959,2.0965023745,0.0065358428,6300.6260427953,6.997917808,92.2491732531,0.1024584094,7692.6350155676,41.808426613,19.4007137858,0.1054402446,8909.6172216114,172.940350603,3.1133735391,0.06043221674,83.889733585992,0.5485077509,4.2276307899,0.02764209626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,Bulgaria,45,Bulgaria,EUR,2015,0.316316708839864,0.636824160781648,0.0561039423005408,0,0.623555010795926,0.260212766539323,0,0.771027225964079,0,0,0,1011267,3184764,2953756,7149787,0.00442414170995393,0.0089068969576527,0,0,0.00176163578527454,0.00909065322495343,0.00880955524218395,0.00882332942042226,90.1085623580049,0.992680696143868,33.9521139265759,28.0608188391618,39.84340901399,53.8948292753579,43.3058380245459,64.4838205261699,2.26161915607113,1.82008358594941,2.70315472619285,1006651,2982501,3212156,1.2602971579154,0.0138840597089657,0.224667651059913,0.0223788969153162,1.05698832580285,0.0935746208995166,1.80703474283355,0.181141483491094,Bulgaria,89.87388577989,2.534161285,0.6128304554,0.01727989485,0.04608971744004,0.01443718958,0.0029708377,0.0009305882287,13.712088142401,0.8042425179,0.3827553215,0.02244939594,45.812214224102,4.71671483,0.2188786488,0.02253521529,30.254348280583,8.110650379,0.0005237357,0.0001404041883,0.04914541536337,0.02761161966,0.0077019117,0.004327204195,24.918637648385,0.6694957392,0.1869991425,0.005024156025,0.02989362516907,0.01033133543,0.0025726889,0.0008891297476,3.2085949173615,0.2023814659,0.12607041,0.007951864944,7.0818939133578,0.6528874565,0.0511317732,0.004713893631,14.571931377435,2.452427361,0.0007076392,0.00011909429,0.02632381506181,0.01563684435,0.0065166312,0.003871002363,114.79252342828,1.579316086,0.7998295979,0.01100406024,0.07598334260911,0.01248510131,0.0055435266,0.0009108771515,16.920683059763,0.5142457212,0.5088257315,0.01546400057,52.89410813746,2.572698941,0.270010422,0.01313294717,44.826279658018,4.634625293,0.0012313749,0.000127312838,0.07546923042519,0.02179094594,0.0142185429,0.004105454465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BHR,Bahrain,140,Bahrain,EMR,2015,1.54357589140248,1.91254665537711,0,0,0,0,0,0,0,0,0,295761,379127,702349,1377237,0.112077724560296,0.138868375985913,0,0,0,0,0,0,6.01280831595899,0.414317684890494,0.848032527799889,0.109387062231276,1.5866779933685,5.1647757881591,4.09351618821456,6.23603538810364,0,0,0,288876,697725,375329,0.436584866363523,0.0300832525477092,0,0,0.225943779404173,0.100407890520732,0.740230862898578,0.0783347336529246,Bahrain,7.6362207265227,0.9004091226,0.5702486081,0.06723968227,0.02305948969426,0.02418658482,0.0020447899,0.002144734523,4.054339145926,0.6785595815,0.4629256416,0.07747813129,2.2786304427218,2.384302752,0.0970930091,0.1015957309,1.2638788952972,13.606189168,0.0050548604,0.05441769986,0.01631275288337,0.0323701471,0.0031303071,0.006211612913,2.5696285837322,0.4947943125,0.0743528879,0.01431700554,0.0248750388117,0.0271286126,0.0019694643,0.002147889511,1.1941791950725,0.3858887794,0.0574211207,0.01855514427,0.74937692787581,1.258251632,0.0112314224,0.01885827459,0.58916732917794,5.828723079,0.0007207306,0.007130298485,0.01203009279423,0.02479782495,0.0030101499,0.006204871283,10.205849310255,0.7463601833,0.644601496,0.04714011084,0.04793452850596,0.02562891552,0.0040142542,0.002146281197,5.2485183409985,0.5786972906,0.5203467623,0.05737300626,3.0280073705977,1.951978993,0.1083244315,0.06983041771,1.8530462244751,9.553261771,0.005775591,0.02977569125,0.0283428456776,0.02865602085,0.006140457,0.006208306047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BHS,Bahamas,106,Bahamas,AMR,2015,3.61945627886679,1.4893616025759,1.12731178384568,0,2.41026494918326,2.49214449502111,1.38581253487033,3.59847645517189,0,0,0,81178,158432,148409,388019,0.932803877868555,0.383837286982313,0,0,0.711542986167994,0.413153871376215,1.67924081088149,0.380337500899259,1.89719442528857,0.00710558653347254,0.487584345007352,0.345936357612642,0.629232332402062,1.40961008028122,1.1332775802946,1.68594258026783,0,0,0,80820,146141,156093,0.488943692264701,0.00183124706096159,0,0,0.312367848018394,0.0462989252073005,0.964554834222578,0.0964725637438686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BIH,Bosnia and Herzegovina,44,Bosnia and Herzegovina,EUR,2015,0.73767898753265,0.589753858048575,0.238414806795346,0,0.727007661692635,0.499264180737304,0.100037251830331,0.898491109644277,0,0,0,514333,1664630,1631453,3810416,0.0193595394186002,0.0154774139634249,0,0,0.0143223903687514,0.0149752238530573,0.0306024250001259,0.0124850184851177,115.924488647745,6.19389547481887,34.371514225975,23.1399301790665,45.6030982728835,79.035837535051,62.9196006694338,95.1520744006682,2.51713688671872,1.96331973767137,3.07095403576607,520965,1631753,1664836,3.04230531909757,0.162551686608991,0.483168137344874,0.0542387611681409,2.06455856468595,0.344202072992949,4.84361527357701,0.503910201445718,Bosnia and Herzegovina,102.88030823678,5.424612755,0.7283988725,0.03840658849,0.04700211768251,0.0266905829,0.0046233721,0.002625424322,13.786637707963,1.451293792,0.392765516,0.04134569735,41.924296862436,7.930024731,0.2825312683,0.05344108445,47.101970720337,30.821861583,0.044695964,0.02924745672,0.02040082836557,0.02292392338,0.0037827521,0.004250588148,32.183752862041,1.681409958,0.6495385263,0.03393452914,0.02612132403258,0.01576013773,0.004349339,0.002624146411,2.1139975718247,0.2351964667,0.3975632944,0.04423159226,7.1403096762179,1.324958976,0.2098105006,0.03893252654,22.891517110625,10.088812996,0.0342542555,0.0150966315,0.01180717934093,0.01410312507,0.0035611368,0.004253611863,135.06406109883,3.544393257,1.3779373988,0.03616026163,0.07312344171508,0.02139094306,0.0089727111,0.002624804729,15.900635279788,0.8600623914,0.7903288104,0.04274873788,49.064606538654,4.595845894,0.4923417689,0.0461172931,69.993487830962,18.432921206,0.0789502195,0.02079169406,0.03220800770651,0.01864818273,0.0073438889,0.004252053643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLR,Belarus,57,Belarus,EUR,2015,71.9090420987342,32.8747395614902,26.3365561225669,0,53.9767486089545,43.5022226668173,21.3791471966589,65.6252981369757,2.07026330934993,0.190168392457499,3.95035822624235,1525809,4340819,3629198,9495826,0.757270005776582,0.346202000347207,0.135682992389606,0.0628682703335841,0.606718596711057,0.324872772250285,1.19867316875016,0.311013160569967,454.868448048392,15.2623688027356,207.426282689905,175.408240988352,239.444324391458,246.202880775411,197.250754621821,295.155006929002,1.23928458307592,0.985617598684497,1.49295156746735,1498140,3645665,4356617,4.79019358661787,0.160727132139274,0.0827215469232464,0.00863899962713779,4.76117782880398,0.374963774920234,6.75330511101298,0.68507596194819,Belarus,398.98136639707,8.966140012,21.009747685,0.4721432106,0.05771259460527,0.01346693494,0.0082702503,0.001929820215,141.31830678335,6.075564306,12.8824244919,0.5538418918,219.66928550909,20.232146198,6.8494073505,0.630849263,37.775445671832,11.564551824,1.2658576092,0.3875288712,0.16061583819433,0.05677204058,0.0037879831,0.001338918576,62.057241539267,1.202201747,2.7165097145,0.05262548939,0.05061211933994,0.01240340168,0.0077683534,0.001903773494,15.774488167305,0.6753120033,1.8220121444,0.07800105095,21.684131586872,1.578671072,0.7387669004,0.05378449259,24.479944002709,3.148599353,0.1443842625,0.01857063836,0.0680656630414,0.02549482758,0.0035780538,0.001340203948,461.03860793634,4.796573194,23.7262573995,0.2468442517,0.10832471394521,0.01294819896,0.0160386037,0.001917115888,157.09279495066,3.369721162,14.7044366363,0.3154177193,241.35341709596,9.813857469,7.5881742509,0.3085486014,62.255389674541,5.638383664,1.4102418717,0.1277236379,0.22868150123573,0.04158662534,0.0073660369,0.00133954261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
